,DATE,RICE,WHEAT,RAW_OIL,REFINED_HYDROCARBONE,PEANUT_PRODUCTS_QTE,PEANUT_PRODUCTS_VALUE,PECHE,PRINCIPAL,INTERETS,IMPOT_REVENU_ET_SOCIETE,IMPOT_EMPLOYEUR_CFCE,TAXE_BIENS_SERVICES,TAXE_COMMERCE_EXTERIEUR,IMPOT_SUR_PROPRIETE_AUTRES_IMP,FOND_SEC_PP_FSIP,RECETTES_NON_FISCALES,MASSE_SALARIALE,FRAIS_HOSPITALISATION,EFFECTIF,OIGNON_LOCAL,OIGNON_IMPORTE,CEREALES_LOCALES_SOUNA,CEREALES_LOCALES_SORGHO,CEREALES_LOCALES_MAIS,RIZ_BRISE_PARFUME_LUXE,RIZ_BRISE_PARFUME_ORDIN,RIZ_BRISE_NON_PARFUME,RIZ_BRISE_INDIEN_ORD,RIZ_BRISE_LOCAL,AERIEN_MVTS_AERONEFS,AERIEN_PASSAGERS_DEPARTS,AERIEN_PASSAGERS_ARRIVEES,AERIEN_PASSAGERS_TRANSIT,AERIEN_FRET_DEPARTS,AERIEN_FRET_ARRIVEES,MARIT_EMBRQMT_MARCHNDIS_DIV,MARIT_EMBRQMT_PHOSPAHTES,MARIT_EMBARQMT_PRODUIS_MER,MARIT_DEBARQMT_MARCHDIS_DIV,MARIT_DEBARQMT_PETROLE_BRUT,MARIT_DEBARQMT_HYDROCARB_RAFF,MARIT_PDUIT_MER_DEBARQUEMENT,MARIT_PDUIT_MER_TRANSBORDEMENT,RECETTES_FISCALES,RECETTES_BUDGETAIRES,RECETTES_BUDGETAIRES_DIFF,Année,Mois,Trimestre,RECETTES_BUDGETAIRES_lag_1,RECETTES_BUDGETAIRES_lag_2,RECETTES_BUDGETAIRES_lag_3,RECETTES_BUDGETAIRES_lag_6,RECETTES_BUDGETAIRES_lag_12,RECETTES_BUDGETAIRES_ma_3,RECETTES_BUDGETAIRES_ma_6,RECETTES_BUDGETAIRES_ma_12,Mois_sin,Mois_cos,Trimestre_sin,Trimestre_cos
107,2017-12-01,56.575831,87.773243,128.145493,127.772345,2.099,1.406020132,13.479,92.19,178.29,45.0,1.2,129.33,35.1,8.1,5.9,147.53,45.077,0.68,128584.0,0.0,418.75,270.45454545454544,274.0530303030303,234.0909090909091,462.5,387.5,295.45454545454544,293.8888888888889,302.72727272727275,3252.0,90706.0,102516.0,14031.0,1164.836,1515.996,362.336,178.16,13.479,997.847162,128.145493,127.772345,11.304,6.148,224.63,372.16,233.21000000000004,2017,12,4,138.95,127.8,143.10000000000002,222.242,241.03,212.97000000000003,179.70666666666668,173.47349999999997,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
108,2018-01-01,105.70035,32.079494,128.253984,79.231233,3.535,1.474188307,15.689,29.5,50.2,39.5,0.6,51.2,11.9,5.2,1.2,1.9,54.85493,2.369,130900.0,0.0,467.6136363636364,240.3409090909091,256.875,222.5,462.5,385.2272727272728,297.72727272727275,293.75,303.40909090909093,2703.0,98067.0,95298.0,11914.0,1214.52,1735.884,255.738,31.0,15.689,755.127783,128.253984,79.231233,12.241,8.594,109.60000000000002,111.50000000000004,-260.65999999999997,2018,1,1,372.16,138.95,127.8,152.60000000000002,107.55,207.53666666666672,172.85666666666668,173.80266666666668,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
109,2018-02-01,89.797616,21.74638,95.946251,110.998533,38.184886,14.114261906,14.816,29.5,50.2,84.8,0.7,65.19999999999999,21.7,7.8,1.3,1.0,58.57081,0.8205,131278.0,0.0,518.1818181818181,239.20454545454547,256.25,232.95454545454547,462.5,387.5,298.1818181818182,294.0625,305.1136363636364,2392.0,90456.0,87253.0,12620.0,1050.912,1507.106,274.191,97.0,14.816,737.910216,95.946251,110.998533,13.511,6.056,181.5,182.5,70.99999999999996,2018,2,1,111.50000000000004,372.16,138.95,143.63,168.9,222.0533333333334,179.33500000000004,174.936,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
110,2018-03-01,90.772991,62.1,0.088129,104.927228,19.530645,6.984994881,17.374,29.5,50.2,34.8,0.6,81.8,24.89,6.25,1.2,18.3,52.78025,0.58,131758.0,432.95454545454544,561.7424242424241,228.4090909090909,258.125,226.875,462.5,386.3636363636364,297.72727272727275,292.5,305.6818181818182,2733.0,105641.0,89481.0,16107.0,1805.363,1717.716,296.11,90.3,17.374,1387.336643,0.088129,104.927228,17.629,7.127,149.53999999999996,167.83999999999995,-14.660000000000053,2018,3,1,182.5,111.50000000000004,372.16,143.10000000000002,132.79999999999998,153.94666666666672,183.45833333333334,177.856,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
111,2018-04-01,79.071106,43.923274,1.171049,119.581411,11.17094,4.415171456,22.108,46.2,100.5,41.6,0.6,75.69999999999999,20.1,5.0,1.8,3.4,54.50948999999999,0.883,132377.0,333.52272727272725,530.0,231.8181818181818,267.5,233.125,462.5,386.3636363636364,297.72727272727275,290.625,304.54545454545456,2515.0,98758.0,89279.0,14845.0,1490.593,1859.457,349.11,37.3,22.108,1281.35554,1.171049,119.581411,16.627,10.383,144.8,148.20000000000002,-19.63999999999993,2018,4,2,167.83999999999995,182.5,111.50000000000004,127.8,159.8,166.18000000000004,186.85833333333335,176.88933333333333,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
112,2018-05-01,96.767888,87.49161,129.281953,101.19864,6.342467,3.266952438,32.656,46.2,100.5,67.60000000000001,0.3,79.9,25.4,7.0,0.8,2.9,57.4769,0.8983,132904.0,306.8181818181818,0.0,233.52272727272728,269.375,223.5,462.5,386.3636363636364,297.15909090909093,292.39583333333337,306.25,2499.0,89049.0,72520.0,15346.0,1185.174,1852.818,377.161,18.6,32.656,974.953407,129.281953,101.19864,19.671,8.796,181.00000000000003,183.90000000000003,35.70000000000002,2018,5,2,148.20000000000002,167.83999999999995,182.5,138.95,212.15,166.6466666666667,194.35000000000002,174.53516666666667,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
113,2018-06-01,96.83548,55.848958,128.010679,46.387291,2.168159,1.39420888,28.837,46.2,100.5,100.3,0.3,96.2,28.5,7.0,2.2,36.9,55.5024,0.578,134668.0,338.1818181818182,0.0,237.72727272727272,273.0,226.6,460.0,385.45454545454544,297.72727272727275,291.75,304.72727272727275,2484.0,77752.0,80469.0,17362.0,1622.213,1034.508,358.13800000000003,70.9,28.837,1162.29403,128.010679,46.387291,17.689,10.068,234.5,271.4,87.49999999999994,2018,6,2,183.90000000000003,148.20000000000002,167.83999999999995,372.16,222.242,201.1666666666667,177.55666666666664,178.63166666666666,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
114,2018-07-01,79.194996,58.118173,128.874804,155.187769,5.848242,3.677588471,26.184,101.79,150.5,36.9,0.7,61.3,19.9,5.4,0.9,6.6,61.33948,0.9392,135165.0,405.2997293809442,0.0,237.72727272727272,273.0,226.6,460.0,385.45454545454544,297.72727272727275,291.75,304.72727272727275,2554.0,97134.0,105600.0,17934.0,1054.376,1795.206,387.206,21.6,26.184,1141.032427,128.874804,155.187769,15.04,14.07,125.10000000000002,131.70000000000002,-139.69999999999996,2018,7,3,271.4,183.90000000000003,148.20000000000002,111.50000000000004,152.60000000000002,195.6666666666667,180.92333333333332,176.89000000000001,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
115,2018-08-01,67.638889,54.41855,0.034377,111.127346,6.45248,4.251831835,18.325,101.79,150.5,29.9,0.8,69.2,20.7,6.0,2.4,5.8,57.213938,0.690068,135255.0,415.340909090909,0.0,244.88636363636363,286.875,0.0,462.5,386.3636363636364,296.02272727272725,291.71875,304.54545454545456,2703.0,114040.0,107909.0,15426.0,762.587,1557.725,304.23400000000004,100.2,18.325,939.0352769999998,0.034377,111.127346,11.944,13.759,129.0,134.8,3.0999999999999943,2018,8,3,131.70000000000002,271.4,183.90000000000003,182.5,143.63,179.30000000000004,172.97333333333333,176.15416666666667,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
116,2018-09-01,67.481032,40.935,128.822611,96.554762,11.115818,7.076821603,12.613,101.79,150.5,29.1,0.6,72.8,21.7,5.3,1.3,5.6,58.56802,0.6347,136055.0,483.333333333333,500.3787878787878,257.95454545454544,300.0,233.90625,453.125,382.95454545454544,295.90909090909093,291.66666666666663,311.125,2625.0,101930.0,86473.0,16523.0,599.75,1846.31,359.355,12.4,12.613,1025.768627,128.822611,96.554762,8.362,8.365,130.8,136.4,1.5999999999999943,2018,9,3,134.8,131.70000000000002,271.4,167.83999999999995,143.10000000000002,134.30000000000004,167.73333333333335,175.59583333333333,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
117,2018-10-01,84.199557,69.8,128.467307,78.660568,1.580191,1.02151889,10.607,120.95,210.34,30.2,0.6,86.3,25.3,5.6,0.4,4.3,58.232000000000006,1.06,137153.0,0.0,500.25,253.75,297.22222222222223,242.25,460.9375,379.375,298.375,297.5,306.25,2933.0,83533.0,104104.0,15815.0,792.9,2252.79,335.018,56.8,10.607,931.143125,128.467307,78.660568,8.064,8.665,148.4,152.70000000000002,16.30000000000001,2018,10,4,136.4,134.8,131.70000000000002,148.20000000000002,127.8,141.30000000000007,168.48333333333335,177.67083333333335,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
118,2018-11-01,77.856823,57.5,0.0,118.265758,7.5371,4.005065165,19.817,120.95,210.34,27.5,0.5,84.7,24.5,6.8,2.4,14.7,51.0485,0.3706,139409.0,0.0,590.0,243.125,292.3611111111111,239.02777777777777,462.5,398.5416666666666,299.25,295.17857142857144,313.125,2887.0,95848.0,99685.0,16718.0,910.25,1806.61,318.722,84.85,19.817,958.241242,0.0,118.265758,11.364,8.082,146.4,161.1,8.399999999999977,2018,11,4,152.70000000000002,136.4,134.8,183.90000000000003,138.95,150.0666666666667,164.6833333333333,179.51666666666668,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
119,2018-12-01,61.963593,20.536898,256.442534,146.482601,33.218,11.792602731,24.424,120.95,210.34,80.83,0.7,159.6,44.3,7.8,1.5,52.85,61.04200000000001,0.0,140208.0,0.0,617.0833333333334,235.625,282.77777777777777,225.0,462.5,416.875,298.25,294.6428571428572,325.0,3022.0,102630.0,117366.0,17438.0,1498.87,2456.43,418.664,50.0,24.424,882.8018650000001,256.442534,146.482601,13.093,12.088,294.73,347.58000000000004,186.48000000000005,2018,12,4,161.1,152.70000000000002,136.4,271.4,372.16,220.46000000000004,177.38000000000002,177.46833333333333,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
120,2019-01-01,67.696307,57.179275,0.0,94.337474,67.037957,23.392519933,22.883,50.5,82.5,35.4,0.6,72.37,15.55,5.4,2.64,1.35,57.977,0.0,140547.0,0.0,616.25,236.875,278.47222222222223,224.1071428571429,465.625,420.0,299.75,294.6428571428572,311.80555555555554,2933.0,110866.0,109524.0,14194.0,1658.613,1695.242,353.12,43.95,22.883,817.262526,0.0,94.337474,15.018,8.121,131.95999999999998,133.30999999999997,-214.27000000000007,2019,1,1,347.58000000000004,161.1,152.70000000000002,131.70000000000002,111.50000000000004,213.9966666666667,177.64833333333334,179.28583333333336,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
121,2019-02-01,112.596189,80.973705,128.136346,124.978187,30.70379,11.922698166,23.638,50.5,82.5,91.7,0.7,79.51,23.03,6.3,0.84,1.33,63.293,1.554,141119.0,484.09090909090907,610.2272727272727,236.5530303030303,281.25,225.0,462.5,415.9090909090909,296.3636363636364,290.17857142857144,315.0,2549.0,93319.0,91588.0,10717.0,1483.434,1556.946,346.557,48.3,23.638,1204.558467,128.136346,124.978187,17.315,5.541,202.08000000000004,203.41000000000005,70.10000000000008,2019,2,1,133.30999999999997,347.58000000000004,161.1,134.8,182.5,228.10000000000005,189.08333333333334,181.02833333333334,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
122,2019-03-01,78.757598,30.68425,0.0,120.491616,41.533889,16.65233707,26.001,50.5,82.5,40.8,0.8,82.14000000000001,25.33,6.4,1.2,18.1,63.29,0.576,141512.0,415.34090909090907,620.0,235.6818181818182,280.625,226.5625,475.0,422.7272727272728,296.70454545454544,287.85714285714283,315.0,2819.0,110721.0,94405.0,13634.0,1689.901,1832.546,384.803,65.5,26.001,1178.650384,0.0,120.491616,17.366,9.259,156.67,174.76999999999998,-28.64000000000007,2019,3,1,203.41000000000005,133.30999999999997,347.58000000000004,136.4,167.83999999999995,170.4966666666667,195.47833333333335,181.60583333333338,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
123,2019-04-01,110.323965,46.101454,70.244713,99.088519,56.029134,26.639106811,28.708,58.3,43.0,45.3,0.6,91.57,23.28,5.9,1.5,1.1,62.947,1.181,142232.0,295.0,525.0,237.06896551724137,275.96153846153845,227.08333333333331,487.5,428.3333333333333,299.5,292.10526315789474,310.3448275862069,2640.0,107765.0,96724.0,13846.0,1520.273,1853.966,424.234,53.907,28.708,1166.507768,70.244713,99.088519,20.408,10.161,168.15,169.25,-5.519999999999982,2019,4,2,174.76999999999998,203.41000000000005,133.30999999999997,152.70000000000002,148.20000000000002,182.47666666666672,198.23666666666668,183.36,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
124,2019-05-01,79.544127,87.160407,185.59574,124.958021,39.61606,15.434765985,34.295,58.3,43.0,76.44,0.6,96.71,25.36,6.4,0.8,34.7,61.62800000000001,0.693,144082.0,307.95454545454544,0.0,246.02272727272728,277.5,226.11111111111111,487.5,427.27272727272725,300.0,294.375,310.0,2616.0,89030.0,72912.0,15446.0,1187.314,1960.695,325.385,57.2,34.295,1007.897239,185.59574,124.958021,22.562,14.165,206.31000000000003,241.01000000000005,71.76000000000005,2019,5,2,169.25,174.76999999999998,203.41000000000005,161.1,183.90000000000003,195.01000000000008,211.55500000000004,188.1191666666667,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
125,2019-06-01,72.629012,21.505204,0.0,99.322246,1.911091,1.224796222,31.233,58.3,43.0,117.87,0.6,100.39,28.18,6.5,1.0,15.2,61.845,0.849,144207.0,303.6363636363636,0.0,247.27272727272728,277.0,230.0,437.5,433.6363636363636,300.0,294.375,276.3636363636364,2568.0,89750.0,92982.0,16828.0,1031.687,1705.087,358.154,73.0,31.233,1024.425754,0.0,99.322246,17.19,12.401,254.54,269.74,28.72999999999996,2019,6,2,241.01000000000005,169.25,174.76999999999998,347.58000000000004,271.4,226.66666666666674,198.58166666666668,187.98083333333332,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
126,2019-07-01,66.336463,72.83688,127.674694,108.878486,11.571154,4.707592041,21.173,93.4,53.9,53.8,0.6,113.21999999999996,29.12,5.6,2.2,12.5,61.612,0.064,144376.0,359.09090909090907,0.0,243.63636363636363,266.0,201.77777777777777,490.0,424.54545454545456,289.09090909090907,279.5,284.0,2818.0,111348.0,117211.0,17074.0,1266.511,2174.276,336.059,66.0,21.173,862.92782,127.674694,108.878486,11.912,9.171,204.54,217.04,-52.70000000000002,2019,7,3,269.74,241.01000000000005,169.25,133.30999999999997,131.70000000000002,242.59666666666672,212.53666666666666,195.0925,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
127,2019-08-01,81.251488,73.95258,0.0,122.83039,11.801561,6.054800524,19.429,93.4,53.9,38.5,0.6,112.3,28.9,5.8,2.4,14.3,62.8788,1.837,144405.0,520.0,0.0,257.5,279.1666666666667,233.59375,493.75,445.0,300.875,294.2857142857143,305.55555555555554,2813.0,118688.0,115198.0,15404.0,918.528,1643.271,337.631,95.9,19.429,1055.48461,0.0,122.83039,13.052,16.848,188.50000000000003,202.80000000000004,-14.239999999999952,2019,8,3,217.04,269.74,241.01000000000005,203.41000000000005,134.8,229.86000000000004,212.43500000000003,200.7591666666667,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
128,2019-09-01,81.158642,21.448001,128.191286,163.876597,16.531793,8.698553554,17.281,93.4,53.9,49.4,0.6,103.0,24.5,6.6,0.9,14.1,61.1135,0.0,144587.0,423.75,432.5,275.0,285.4166666666667,247.65625,491.6666666666667,448.75,302.5,299.5833333333333,318.75,2732.0,109011.0,90995.0,16047.0,823.285,1746.809,342.303,55.0,17.281,761.1521170000001,128.191286,163.876597,12.507,16.574,185.0,199.1,-3.7000000000000455,2019,9,3,202.80000000000004,217.04,269.74,174.76999999999998,136.4,206.3133333333334,216.49,205.98416666666665,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
129,2019-10-01,63.921918,82.492842,0.0,124.95512,5.573526,1.805018691,16.044,220.8,34.9,44.2,0.6,120.1,34.0,5.1,2.7,3.7,63.81025599999999,1.119,144346.0,0.0,427.93939393939394,274.54545454545456,284.5,239.79166666666663,492.5,440.9090909090909,303.1818181818182,300.0,321.3636363636364,2743.0,90290.0,108384.0,13839.0,721.218,1820.658,326.818,61.5,16.044,1246.81588,0.0,124.95512,7.518,7.273,206.7,210.39999999999995,11.299999999999955,2019,10,4,199.1,202.80000000000004,217.04,169.25,152.70000000000002,204.10000000000005,223.34833333333333,210.79250000000002,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
130,2019-11-01,55.894626,34.801319,0.0,153.128776,4.3,1.10803993,17.39,220.8,34.9,48.3,0.6,126.2,33.0,7.7,1.9,4.61,62.527692067,1.154660862,144835.0,0.0,591.6666666666666,263.0681818181818,276.25,240.3125,493.75,439.0151515151516,303.97727272727275,295.0,315.90909090909093,2653.0,104178.0,104168.0,11273.0,927.338,1734.719,313.531,120.0,17.39,1307.592224,0.0,153.128776,12.738,6.708,217.7,222.31,11.910000000000053,2019,11,4,210.39999999999995,199.1,202.80000000000004,241.01000000000005,161.1,210.60333333333335,220.23166666666665,215.89333333333335,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
131,2019-12-01,87.618348,93.680423,127.679506,162.80413,104.09887,35.313215749,24.505,220.8,34.9,67.9,0.8,150.7,34.5,13.1,4.7,49.6,61.695421956,0.0,145294.0,0.0,435.2272727272728,264.20454545454544,273.125,235.15625,491.6666666666667,436.3636363636364,310.22727272727275,299.375,316.25,3008.0,106498.0,121894.0,13166.0,1480.724,2182.439,413.72,89.0,24.505,908.795364,127.679506,162.80413,19.891,8.566,271.7,321.3,98.99000000000001,2019,12,4,222.31,210.39999999999995,199.1,269.74,347.58000000000004,251.33666666666667,228.82500000000002,213.70333333333338,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
132,2020-01-01,100.065579,44.850113,127.9284,138.715757,161.924603,70.215542149,22.643,45.79,99.73,22.6,0.8,56.1,15.0,5.1,0.8,9.3,68.96694524,3.023510905,145652.0,350.0,428.3333333333333,265.3636363636364,272.5,235.55555555555557,491.6666666666667,442.27272727272725,313.6363636363636,308.5,316.5,3004.0,113592.0,112682.0,13073.0,1255.775,1802.561,272.872,88.575,22.643,900.665843,127.9284,138.715757,19.122,11.548,100.4,109.7,-211.60000000000002,2020,1,1,321.3,222.31,210.39999999999995,217.04,133.30999999999997,217.77000000000007,210.93500000000003,211.73583333333332,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
133,2020-02-01,40.617791,35.611557,0.0,107.027254,30.089104,13.313261984,26.081,45.79,99.73,104.7,0.8,87.6,19.4,6.3,1.9,4.3,70.05110657,4.147278411,146923.0,372.7272727272728,446.59090909090907,268.75,275.625,236.89814814814807,514.5833333333334,446.59090909090907,323.29545454545456,316.9642857142857,322.625,2659.0,108266.0,106151.0,10023.0,1490.717,1859.29,288.80400000000003,50.45,26.081,1181.275746,0.0,107.027254,21.979,8.632,220.7,225.00000000000003,115.30000000000003,2020,2,1,109.7,321.3,222.31,202.80000000000004,203.41000000000005,218.66666666666674,214.635,213.535,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
134,2020-03-01,98.915466,73.84186,256.339256,127.909078,1.57402,1.254501884,27.507,45.79,99.73,49.8,0.8,92.1,20.6,5.9,4.0,3.6,68.390989062,1.74351195,148925.0,332.0075757575757,419.7916666666666,268.1818181818182,278.75,236.20370370370367,525.0,453.4090909090909,327.27272727272725,321.875,321.6666666666667,1862.0,67152.0,50577.0,5707.0,1549.845,1805.448,275.449,84.2,27.507,1167.355666,256.339256,127.909078,25.162,5.695,173.2,176.79999999999998,-48.200000000000045,2020,3,1,225.00000000000003,109.7,321.3,199.1,174.76999999999998,170.50000000000003,210.91833333333332,213.70416666666668,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
135,2020-04-01,206.027206,51.85914,128.32324,165.363728,0.021,0.017561502,33.333,251.088215736808,142.1,63.0,0.52,93.67,20.4,4.5,2.3,32.4,66.833676687,0.59088395,149265.0,300.0,0.0,268.0,273.3333333333333,239.28571428571428,533.3333333333334,456.0,327.5,320.7142857142857,324.1111111111111,391.0,4193.0,271.0,125.0,427.272,927.575,229.923,124.7,33.333,872.082032,128.32324,165.363728,23.423,8.721,184.39,216.79,39.99000000000001,2020,4,2,176.79999999999998,225.00000000000003,109.7,210.39999999999995,169.25,206.19666666666672,211.98333333333335,217.66583333333335,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
136,2020-05-01,105.070911,60.998593,0.0,85.22277,25.881098,12.853835012,38.934,251.088215736808,142.1,52.0,0.6,100.9,22.0,4.4,3.49,8.561670967000001,67.312152499,0.306542555,150548.0,307.5,0.0,276.875,271.25,242.70833333333331,533.3333333333334,450.0,326.875,321.42857142857144,316.25,457.0,4088.0,833.0,27.0,567.776,1208.002,190.9564,148.0,38.934,1229.9252299999998,0.0,85.22277,26.755,12.73,183.39,191.951670967,-24.83832903299998,2020,5,2,216.79,176.79999999999998,225.00000000000003,222.31,241.01000000000005,195.18055698900002,206.92361182783335,213.57763924724998,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
137,2020-06-01,85.457199,46.060455,128.107064,137.062025,11.410288,4.86303621,32.923,251.088215736808,142.1,122.891513047,0.6036843056,112.789816251,29.16,5.740504099,7.612552815,26.67031611,68.100509931,0.437126058,150688.0,352.27272727272725,0.0,283.52272727272725,278.75,237.5,533.3333333333334,450.0,329.54545454545456,325.78125,339.6296296296296,774.0,10056.0,4432.0,97.0,724.959,1777.587,255.742,85.35,32.923,784.281911,128.107064,137.062025,23.396,9.2,278.7980705176,305.4683866276,113.5167156606,2020,6,2,191.951670967,216.79,176.79999999999998,321.3,269.74,238.07001919820004,204.28500959910002,216.55500479955,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
138,2020-07-01,34.05417,29.5,129.027648,104.86769,1.3542,0.346121377,21.893,299.8,237.6,38.218794269,0.579040525,94.603357723,20.78,5.700011517,4.12349284,3.154399068,69.081407083,0.893553665,151326.0,462.5,0.0,282.3863636363636,285.79545454545456,243.4895833333333,533.3333333333334,452.27272727272725,328.40909090909093,323.6111111111111,348.75,1000.0,25361.0,20723.0,539.0,707.244,1671.558,244.216,79.0,21.893,930.498662,129.027648,104.86769,17.997,13.297,164.00469687400002,167.15909594200002,-138.3092906856,2020,7,3,305.4683866276,191.951670967,216.79,109.7,217.04,221.52638451220005,213.8615255894333,212.39826279471666,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
139,2020-08-01,64.656998,49.295,0.0,90.95279,0.0,0.0,12.391,299.8,237.6,42.762188606,0.274393037,92.879225697,22.32,5.07062445,3.465982296,7.149187691,68.665817738,0.809483346,151410.0,493.93939393939394,520.4545454545455,290.1515151515152,288.6363636363637,236.9047619047619,533.3333333333334,454.54545454545456,327.27272727272725,322.91666666666663,356.04166666666663,1264.0,41800.0,34384.0,2601.0,633.296,1814.826,309.683,120.0,12.391,1373.44721,0.0,90.95279,15.718,6.339,166.772414086,173.921601777,6.762505834999985,2020,8,3,167.15909594200002,305.4683866276,191.951670967,225.00000000000003,202.80000000000004,215.51636144886672,205.34845921893336,209.99172960946666,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
140,2020-09-01,93.123057,75.242843,0.0,189.147419,0.0,0.0,11.113,299.8,237.6,42.95646769499999,0.631700053,83.19238333799998,24.94,7.678057332,6.657560687,5.96513336,72.240234465,0.834229646,152060.0,0.0,427.5,291.375,285.0,251.25,533.3333333333334,450.0,330.0,317.85714285714283,357.5,1458.0,40783.0,42548.0,6179.0,631.751,1533.3,295.88,74.5,11.113,1257.858581,0.0,189.147419,19.887,5.65,166.05616910499998,172.021302465,-1.9002993120000156,2020,9,3,173.921601777,167.15909594200002,305.4683866276,176.79999999999998,199.1,171.03400006133336,204.55200962976667,207.73517148155,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
141,2020-10-01,61.116226,72.773933,0.0,125.346668,1.5009,1.233029997,13.221,331.034712736808,251.82787001566388,34.32,0.63,95.5,26.9,5.3,14.4,7.253479351999999,66.53120313,0.446582159,151679.0,0.0,453.125,295.5208333333333,286.4583333333333,237.5,533.3333333333334,451.0416666666667,327.0833333333333,316.6666666666667,343.3333333333333,1694.0,46144.0,52899.0,9461.0,756.498,1873.8185,288.71,73.0,13.221,1006.416332,0.0,125.346668,14.452,5.65,177.05,184.303479352,12.28217688700002,2020,10,4,172.021302465,173.921601777,167.15909594200002,216.79,210.39999999999995,176.74879453133335,199.13758952176667,205.56046142755,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
142,2020-11-01,99.558618,49.25002,128.139847,150.31383,37.428,14.895451224,15.038,331.034712736808,251.82787001566388,40.889374936,0.620737873,99.62949957100004,28.5,7.825337368,13.83301766,9.520844692,67.735755899,0.886240021,152397.0,0.0,467.7083333333333,282.1875,289.77272727272725,234.64285714285717,533.3333333333334,447.9166666666667,325.3125,316.6666666666667,347.77777777777777,1814.0,46900.0,52999.0,7768.0,842.635,1876.024,396.063,93.8,15.038,1059.010323,128.139847,150.31383,15.861,7.657,191.297967408,200.8188121,16.51533274799999,2020,11,4,184.303479352,172.021302465,173.921601777,191.951670967,222.31,185.7145313056667,200.6154463772667,203.76952910255,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
143,2020-12-01,63.941537,70.911322,127.532962,169.302705,1.2155,1.06590017,38.934,331.034712736808,251.82787001566388,102.2,0.9,176.79657886700002,52.03,11.5,19.174460327,13.571296442,69.278625914,1.192343434,153067.0,0.0,467.7083333333333,285.7291666666667,282.95454545454544,230.69444444444449,533.3333333333334,446.875,323.6458333333333,312.5,330.0,1990.0,56358.0,71899.0,5631.0,1224.848,2363.004,390.575,54.0,38.934,1043.699333,127.532962,169.302705,26.755,12.73,362.601039194,376.172335636,175.353523536,2020,12,4,200.8188121,184.303479352,172.021302465,305.4683866276,321.3,253.76487569600002,212.39943787866665,208.3422237388833,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
144,2021-01-01,100.548053,34.772,118.097733,53.089661,144.652284,67.601601197,30.763,52.5,93.19069265535676,22.374170353,2.757362909,54.88636290075,14.62,5.527288662,5.31030849,10.414350611,69.411528128,1.056151828,153610.0,0.0,551.9444444444445,280.3333333333333,284.72222222222223,232.5666666666667,525.0,447.22222222222223,326.25,313.8888888888889,337.6666666666667,1914.0,62085.0,63394.0,6887.0,1544.3545,1795.9751,307.298,40.5,30.763,948.731606,118.097733,53.089661,19.754,3.876,105.47549331475,115.88984392575,-260.28249171025004,2021,1,1,376.172335636,200.8188121,184.303479352,167.15909594200002,109.7,230.96033055391672,203.854562542625,208.85804406602915,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
